id,fold,nondamage,minor,major,destroyed,empty
tuscaloosa-tornado_00000088,5,True,False,False,False,False
nepal-flooding_00000340,5,True,True,True,False,False
woolsey-fire_00000099,5,True,False,False,False,False
socal-fire_00000895,5,False,False,False,False,True
woolsey-fire_00000453,5,False,False,False,False,True
portugal-wildfire_00001368,5,False,False,False,False,True
tuscaloosa-tornado_00000010,5,True,False,False,False,False
portugal-wildfire_00001641,5,False,False,False,True,False
santa-rosa-wildfire_00000281,5,True,False,False,False,False
moore-tornado_00000214,5,True,False,False,False,False
hurricane-michael_00000005,5,True,False,False,False,False
hurricane-michael_00000467,5,True,True,False,False,False
moore-tornado_00000176,5,True,False,False,False,False
moore-tornado_00000129,5,True,True,False,True,False
pinery-bushfire_00001790,5,True,False,False,False,False
pinery-bushfire_00001135,5,True,False,False,False,False
pinery-bushfire_00001539,5,False,False,False,False,True
portugal-wildfire_00000334,5,True,False,False,False,False
moore-tornado_00000128,5,True,False,False,False,False
socal-fire_00000921,5,False,False,False,False,True
pinery-bushfire_00000432,5,False,False,False,False,True
portugal-wildfire_00001103,5,True,False,False,False,False
hurricane-florence_00000438,5,False,False,True,False,False
santa-rosa-wildfire_00000110,5,True,False,False,False,False
pinery-bushfire_00001723,5,False,False,False,False,True
nepal-flooding_00000432,5,False,False,False,False,True
hurricane-florence_00000498,5,False,False,True,False,False
hurricane-harvey_00000269,5,False,False,True,False,False
lower-puna-volcano_00000210,5,True,False,False,False,False
portugal-wildfire_00001617,5,False,False,False,True,False
pinery-bushfire_00000901,5,False,False,False,False,True
tuscaloosa-tornado_00000286,5,True,False,False,False,False
portugal-wildfire_00001251,5,False,False,False,False,True
lower-puna-volcano_00000097,5,False,False,False,False,True
portugal-wildfire_00001009,5,True,False,False,False,False
socal-fire_00000157,5,False,False,False,False,True
nepal-flooding_00000256,5,True,True,True,False,False
sunda-tsunami_00000134,5,True,False,False,False,False
nepal-flooding_00000023,5,True,True,True,False,False
pinery-bushfire_00000655,5,True,False,True,True,False
pinery-bushfire_00000332,5,False,False,False,False,True
moore-tornado_00000065,5,True,False,False,False,False
pinery-bushfire_00001192,5,False,False,False,False,True
moore-tornado_00000189,5,True,False,False,False,False
pinery-bushfire_00000587,5,False,False,False,False,True
pinery-bushfire_00001512,5,True,False,False,False,False
nepal-flooding_00000119,5,True,True,True,False,False
portugal-wildfire_00000901,5,False,False,False,False,True
pinery-bushfire_00001555,5,True,False,False,False,False
pinery-bushfire_00001255,5,False,False,False,False,True
tuscaloosa-tornado_00000305,5,True,False,False,False,False
woolsey-fire_00000300,5,False,False,False,False,True
mexico-earthquake_00000166,5,True,False,False,False,False
woolsey-fire_00000341,5,True,False,False,True,False
socal-fire_00001113,5,False,False,False,False,True
nepal-flooding_00000472,5,False,False,True,False,False
pinery-bushfire_00000397,5,True,False,False,False,False
nepal-flooding_00000134,5,False,False,True,False,False
lower-puna-volcano_00000234,5,False,False,False,False,True
nepal-flooding_00000167,5,False,False,True,True,False
pinery-bushfire_00000908,5,False,False,False,False,True
portugal-wildfire_00001141,5,True,False,False,False,False
nepal-flooding_00000525,5,True,True,False,False,False
hurricane-florence_00000088,5,False,False,True,False,True
nepal-flooding_00000311,5,True,True,True,False,False
hurricane-michael_00000484,5,True,True,True,False,False
hurricane-matthew_00000095,5,True,True,False,False,False
palu-tsunami_00000034,5,True,False,True,True,False
nepal-flooding_00000162,5,True,True,True,False,False
portugal-wildfire_00001107,5,False,False,False,False,True
portugal-wildfire_00000443,5,False,False,False,False,True
tuscaloosa-tornado_00000168,5,True,True,True,True,False
socal-fire_00000048,5,False,False,False,False,False
woolsey-fire_00000529,5,False,False,False,True,False
portugal-wildfire_00000056,5,True,False,False,False,False
midwest-flooding_00000036,5,True,False,False,False,False
woolsey-fire_00000349,5,False,False,False,False,True
portugal-wildfire_00001749,5,False,False,False,False,True
socal-fire_00001274,5,True,False,False,False,False
portugal-wildfire_00001260,5,False,False,False,False,True
mexico-earthquake_00000110,5,True,False,False,False,False
hurricane-harvey_00000515,5,True,False,False,False,False
tuscaloosa-tornado_00000089,5,False,False,True,True,False
portugal-wildfire_00001417,5,False,False,False,False,True
hurricane-michael_00000251,5,True,True,True,True,False
pinery-bushfire_00001362,5,False,False,False,False,True
hurricane-florence_00000398,5,True,False,False,False,False
portugal-wildfire_00001053,5,True,False,False,False,False
midwest-flooding_00000137,5,False,False,False,False,True
hurricane-harvey_00000101,5,True,True,True,False,False
nepal-flooding_00000021,5,False,True,False,False,False
portugal-wildfire_00001431,5,False,False,False,False,True
nepal-flooding_00000032,5,False,False,False,False,True
nepal-flooding_00000531,5,True,True,True,True,False
woolsey-fire_00000405,5,False,False,False,False,True
nepal-flooding_00000136,5,True,True,False,False,False
hurricane-florence_00000224,5,True,False,False,False,False
lower-puna-volcano_00000166,5,False,False,False,False,True
pinery-bushfire_00000947,5,True,False,False,False,False
lower-puna-volcano_00000001,5,True,False,False,False,False
midwest-flooding_00000024,5,True,False,False,False,False
woolsey-fire_00000664,5,False,False,False,False,True
pinery-bushfire_00001066,5,False,False,False,False,True
santa-rosa-wildfire_00000046,5,True,False,True,True,False
portugal-wildfire_00000687,5,False,False,False,False,True
portugal-wildfire_00000773,5,True,False,False,False,False
nepal-flooding_00000185,5,False,False,False,False,True
moore-tornado_00000069,5,False,False,False,False,True
woolsey-fire_00000389,5,False,False,False,False,True
hurricane-michael_00000527,5,True,False,False,False,False
woolsey-fire_00000466,5,True,True,False,True,False
portugal-wildfire_00001340,5,False,False,False,False,True
santa-rosa-wildfire_00000044,5,True,False,False,True,False
portugal-wildfire_00000394,5,False,False,False,False,True
portugal-wildfire_00001818,5,True,False,False,False,False
hurricane-florence_00000424,5,True,False,False,False,False
palu-tsunami_00000160,5,True,False,True,True,False
moore-tornado_00000022,5,True,True,True,True,False
santa-rosa-wildfire_00000105,5,True,False,False,True,False
hurricane-harvey_00000330,5,False,False,False,False,True
tuscaloosa-tornado_00000101,5,False,False,False,False,True
woolsey-fire_00000610,5,True,False,False,True,False
lower-puna-volcano_00000007,5,True,False,False,False,False
socal-fire_00001059,5,False,False,False,False,True
portugal-wildfire_00001854,5,False,False,False,False,True
pinery-bushfire_00000399,5,False,False,False,False,True
hurricane-harvey_00000317,5,False,True,True,False,False
portugal-wildfire_00000716,5,True,False,False,False,False
socal-fire_00000464,5,False,False,False,False,True
palu-tsunami_00000179,5,True,False,False,False,False
mexico-earthquake_00000008,5,True,True,False,False,False
pinery-bushfire_00000110,5,False,False,False,False,True
pinery-bushfire_00000728,5,False,False,False,False,True
portugal-wildfire_00001220,5,False,False,False,False,True
palu-tsunami_00000067,5,True,False,False,False,False
pinery-bushfire_00000742,5,False,False,False,False,True
socal-fire_00000213,5,False,False,False,False,True
portugal-wildfire_00000278,5,True,False,False,False,False
socal-fire_00001351,5,False,False,False,False,True
portugal-wildfire_00000071,5,True,True,False,True,False
pinery-bushfire_00000276,5,False,False,False,False,True
portugal-wildfire_00001115,5,False,False,False,False,True
woolsey-fire_00000129,5,True,False,False,True,False
nepal-flooding_00000449,5,False,True,False,False,False
woolsey-fire_00000136,5,False,False,False,False,True
hurricane-florence_00000531,5,True,False,True,False,False
nepal-flooding_00000051,5,False,False,True,False,False
nepal-flooding_00000443,5,True,True,True,True,False
portugal-wildfire_00001851,5,False,False,False,False,True
nepal-flooding_00000512,5,True,True,True,False,False
woolsey-fire_00000002,5,True,False,False,False,False
pinery-bushfire_00000107,5,False,False,False,False,True
pinery-bushfire_00001300,5,False,False,False,False,True
midwest-flooding_00000319,5,True,False,False,False,False
moore-tornado_00000028,5,True,False,False,False,False
woolsey-fire_00000783,5,True,False,False,False,False
joplin-tornado_00000022,5,False,False,True,True,False
portugal-wildfire_00000434,5,False,False,False,False,True
portugal-wildfire_00000836,5,False,False,False,False,True
portugal-wildfire_00001060,5,True,False,False,False,False
nepal-flooding_00000122,5,True,True,True,True,False
portugal-wildfire_00000668,5,False,False,False,False,True
moore-tornado_00000206,5,True,False,False,False,False
pinery-bushfire_00000122,5,False,False,False,False,True
woolsey-fire_00000448,5,True,False,False,False,False
nepal-flooding_00000364,5,True,False,False,False,False
portugal-wildfire_00001134,5,False,False,False,False,True
woolsey-fire_00000779,5,False,False,False,False,True
lower-puna-volcano_00000162,5,False,False,False,False,True
pinery-bushfire_00001796,5,False,False,False,False,True
tuscaloosa-tornado_00000210,5,False,True,True,True,False
woolsey-fire_00000274,5,False,False,False,False,True
pinery-bushfire_00001574,5,False,False,False,False,True
portugal-wildfire_00001673,5,True,False,False,True,False
pinery-bushfire_00001270,5,False,False,False,False,True
pinery-bushfire_00000504,5,False,False,False,False,True
woolsey-fire_00000088,5,True,False,False,True,False
socal-fire_00000776,5,True,False,False,False,False
tuscaloosa-tornado_00000330,5,True,True,False,False,False
hurricane-matthew_00000362,5,False,False,False,False,True
tuscaloosa-tornado_00000042,5,True,False,True,True,False
portugal-wildfire_00001159,5,False,False,False,False,True
portugal-wildfire_00001080,5,True,False,False,False,False
hurricane-michael_00000496,5,True,True,True,False,False
portugal-wildfire_00001782,5,True,False,False,False,False
pinery-bushfire_00001247,5,False,False,False,False,True
pinery-bushfire_00000142,5,False,False,False,False,True
sunda-tsunami_00000138,5,False,False,False,False,True
nepal-flooding_00000413,5,True,True,True,False,False
lower-puna-volcano_00000114,5,True,False,False,True,False
lower-puna-volcano_00000080,5,True,False,False,False,False
midwest-flooding_00000073,5,False,False,False,False,True
sunda-tsunami_00000073,5,True,False,False,False,False
portugal-wildfire_00000314,5,False,False,False,False,True
pinery-bushfire_00000164,5,False,False,False,False,True
pinery-bushfire_00000739,5,True,False,False,False,False
portugal-wildfire_00000535,5,True,False,False,False,False
woolsey-fire_00000132,5,True,True,False,True,False
woolsey-fire_00000589,5,True,False,False,False,False
nepal-flooding_00000223,5,True,True,True,False,False
pinery-bushfire_00000945,5,False,False,False,False,True
portugal-wildfire_00000005,5,False,False,False,False,True
pinery-bushfire_00000836,5,False,False,False,False,True
hurricane-harvey_00000346,5,True,True,True,False,False
portugal-wildfire_00001787,5,True,False,False,False,False
tuscaloosa-tornado_00000072,5,True,False,False,False,False
socal-fire_00000500,5,False,False,False,False,True
pinery-bushfire_00000313,5,False,False,False,False,True
tuscaloosa-tornado_00000111,5,True,False,False,False,False
moore-tornado_00000226,5,False,False,False,False,True
pinery-bushfire_00000835,5,False,False,False,False,True
hurricane-harvey_00000438,5,True,True,True,False,False
tuscaloosa-tornado_00000299,5,False,False,False,False,True
nepal-flooding_00000595,5,True,True,True,False,False
hurricane-matthew_00000006,5,False,False,False,False,True
portugal-wildfire_00001382,5,False,False,False,False,True
midwest-flooding_00000027,5,True,False,False,False,False
hurricane-florence_00000426,5,True,False,False,False,False
portugal-wildfire_00000395,5,False,False,False,False,True
hurricane-matthew_00000192,5,False,False,False,True,False
joplin-tornado_00000008,5,True,True,True,True,False
pinery-bushfire_00001809,5,False,False,False,False,True
nepal-flooding_00000034,5,True,True,True,True,False
sunda-tsunami_00000101,5,True,False,False,False,False
portugal-wildfire_00001789,5,True,True,False,True,False
portugal-wildfire_00000357,5,False,False,False,False,True
hurricane-michael_00000265,5,True,True,True,True,False
portugal-wildfire_00000156,5,True,False,False,False,False
hurricane-harvey_00000047,5,False,True,True,False,False
socal-fire_00000999,5,False,False,False,False,True
portugal-wildfire_00001354,5,True,False,False,False,False
hurricane-michael_00000273,5,True,True,True,True,False
portugal-wildfire_00000650,5,True,False,True,False,False
portugal-wildfire_00000370,5,True,False,False,False,False
palu-tsunami_00000056,5,True,False,True,True,False
nepal-flooding_00000433,5,True,False,False,False,False
nepal-flooding_00000161,5,False,False,True,False,False
pinery-bushfire_00001163,5,False,False,False,False,True
hurricane-harvey_00000357,5,True,True,True,False,False
hurricane-michael_00000044,5,True,True,True,True,False
pinery-bushfire_00001427,5,False,False,False,False,True
socal-fire_00000244,5,True,False,False,False,False
woolsey-fire_00000410,5,False,False,False,False,True
portugal-wildfire_00000483,5,True,True,False,False,False
pinery-bushfire_00001218,5,False,False,False,False,True
woolsey-fire_00000834,5,False,False,False,False,True
portugal-wildfire_00001042,5,True,False,False,True,False
pinery-bushfire_00000008,5,True,False,True,True,False
lower-puna-volcano_00000107,5,True,False,False,False,False
portugal-wildfire_00000840,5,False,False,False,False,True
hurricane-michael_00000087,5,True,True,True,True,False
hurricane-matthew_00000134,5,True,True,True,False,False
nepal-flooding_00000121,5,False,False,False,False,True
santa-rosa-wildfire_00000070,5,True,False,False,True,False
portugal-wildfire_00001526,5,True,False,False,True,False
tuscaloosa-tornado_00000306,5,True,True,False,False,False
woolsey-fire_00000114,5,True,False,False,False,False
lower-puna-volcano_00000022,5,False,False,False,False,True
hurricane-michael_00000207,5,True,True,True,True,False
pinery-bushfire_00000994,5,False,False,False,False,True
portugal-wildfire_00000232,5,True,True,True,True,False
santa-rosa-wildfire_00000011,5,True,True,True,True,False
woolsey-fire_00000556,5,False,False,False,False,True
pinery-bushfire_00001691,5,False,False,False,False,True
pinery-bushfire_00000133,5,False,False,False,False,True
nepal-flooding_00000378,5,True,False,True,False,False
hurricane-michael_00000281,5,True,True,True,True,False
socal-fire_00000057,5,False,False,False,False,True
woolsey-fire_00000425,5,False,False,False,False,True
tuscaloosa-tornado_00000135,5,False,False,False,False,True
portugal-wildfire_00000321,5,True,False,False,False,False
nepal-flooding_00000101,5,True,True,False,False,False
hurricane-michael_00000233,5,True,False,False,False,False
hurricane-florence_00000282,5,True,False,False,True,False
socal-fire_00001312,5,True,False,False,False,False
pinery-bushfire_00000083,5,False,False,False,False,True
pinery-bushfire_00001368,5,False,False,False,False,True
nepal-flooding_00000093,5,False,True,True,False,False
lower-puna-volcano_00000183,5,True,False,False,False,False
nepal-flooding_00000030,5,True,False,False,False,False
woolsey-fire_00000060,5,False,False,False,False,True
portugal-wildfire_00000070,5,False,False,False,False,True
portugal-wildfire_00000331,5,False,False,False,False,True
moore-tornado_00000085,5,True,False,False,False,False
tuscaloosa-tornado_00000221,5,False,False,False,False,True
pinery-bushfire_00000844,5,False,False,False,False,True
hurricane-harvey_00000412,6,True,False,False,False,False
woolsey-fire_00000066,6,True,False,False,False,False
pinery-bushfire_00000736,6,False,False,False,False,True
woolsey-fire_00000377,6,False,False,False,False,True
pinery-bushfire_00001687,6,False,False,False,False,True
woolsey-fire_00000766,6,False,False,False,False,True
moore-tornado_00000102,6,True,False,False,False,False
portugal-wildfire_00001434,6,True,False,False,False,False
hurricane-matthew_00000156,6,False,True,True,True,False
hurricane-michael_00000489,6,True,True,True,False,False
portugal-wildfire_00001805,6,True,False,True,True,False
pinery-bushfire_00000092,6,False,False,True,True,False
portugal-wildfire_00001852,6,True,False,False,False,False
portugal-wildfire_00001052,6,False,False,False,False,True
woolsey-fire_00000380,6,False,False,False,False,True
portugal-wildfire_00000125,6,True,False,False,True,False
lower-puna-volcano_00000066,6,True,False,False,False,False
pinery-bushfire_00000265,6,True,False,False,False,False
nepal-flooding_00000135,6,False,False,False,False,True
joplin-tornado_00000143,6,False,True,True,True,False
hurricane-michael_00000300,6,True,True,True,True,False
portugal-wildfire_00000327,6,False,False,False,False,True
hurricane-matthew_00000234,6,False,False,True,True,False
pinery-bushfire_00000652,6,True,True,True,True,False
hurricane-michael_00000011,6,True,True,False,False,False
woolsey-fire_00000005,6,True,False,True,True,False
pinery-bushfire_00000354,6,False,False,False,False,True
hurricane-michael_00000035,6,True,True,True,True,False
socal-fire_00000852,6,False,False,False,False,True
pinery-bushfire_00001128,6,False,False,False,False,True
hurricane-harvey_00000268,6,False,False,True,False,False
portugal-wildfire_00001804,6,True,False,False,True,False
tuscaloosa-tornado_00000084,6,True,False,False,False,False
santa-rosa-wildfire_00000024,6,False,False,False,True,False
pinery-bushfire_00001092,6,False,False,False,False,True
portugal-wildfire_00000497,6,True,False,False,False,False
portugal-wildfire_00000994,6,False,False,False,False,True
hurricane-harvey_00000222,6,False,False,False,False,True
moore-tornado_00000174,6,True,False,False,False,False
nepal-flooding_00000269,6,True,True,False,False,False
woolsey-fire_00000440,6,False,True,False,True,False
socal-fire_00000286,6,True,False,False,False,False
moore-tornado_00000201,6,True,True,True,True,False
woolsey-fire_00000103,6,True,False,True,True,False
mexico-earthquake_00000096,6,True,False,False,False,False
hurricane-harvey_00000289,6,False,True,True,True,False
santa-rosa-wildfire_00000002,6,True,False,False,False,False
pinery-bushfire_00001170,6,False,False,False,False,True
woolsey-fire_00000636,6,False,False,False,False,True
midwest-flooding_00000191,6,True,False,False,False,False
tuscaloosa-tornado_00000064,6,True,True,False,False,False
midwest-flooding_00000424,6,True,True,False,False,False
hurricane-florence_00000370,6,True,False,False,False,False
hurricane-michael_00000473,6,True,True,True,False,False
socal-fire_00001282,6,False,False,False,False,True
woolsey-fire_00000808,6,False,False,False,False,True
pinery-bushfire_00000658,6,False,False,False,False,True
lower-puna-volcano_00000269,6,False,False,False,True,False
pinery-bushfire_00000404,6,False,False,False,False,True
portugal-wildfire_00001631,6,False,False,False,False,True
socal-fire_00000264,6,False,False,False,False,True
hurricane-harvey_00000255,6,False,False,True,False,False
woolsey-fire_00000110,6,False,False,False,False,True
portugal-wildfire_00001500,6,True,False,False,True,False
pinery-bushfire_00000255,6,False,False,False,False,True
pinery-bushfire_00000392,6,True,False,False,False,False
pinery-bushfire_00001348,6,False,False,False,False,True
pinery-bushfire_00001647,6,False,False,False,False,True
portugal-wildfire_00001730,6,False,False,False,False,True
socal-fire_00000643,6,True,False,False,False,False
socal-fire_00000931,6,True,False,False,False,False
socal-fire_00001001,6,True,True,False,True,False
portugal-wildfire_00001533,6,False,False,False,False,True
portugal-wildfire_00001724,6,True,False,False,True,False
woolsey-fire_00000063,6,False,False,False,False,True
portugal-wildfire_00001068,6,True,False,False,False,False
pinery-bushfire_00001158,6,False,False,False,False,True
hurricane-harvey_00000187,6,True,False,False,False,False
portugal-wildfire_00001142,6,True,False,False,False,False
nepal-flooding_00000248,6,False,False,False,False,True
portugal-wildfire_00001125,6,False,False,False,False,True
tuscaloosa-tornado_00000325,6,False,False,False,False,True
woolsey-fire_00000205,6,False,False,False,False,True
portugal-wildfire_00001520,6,True,False,True,True,False
lower-puna-volcano_00000252,6,False,False,False,False,False
portugal-wildfire_00001650,6,False,False,False,False,True
woolsey-fire_00000759,6,True,True,False,True,False
nepal-flooding_00000426,6,False,False,True,False,False
pinery-bushfire_00000912,6,False,False,False,False,True
portugal-wildfire_00001845,6,True,True,False,True,False
tuscaloosa-tornado_00000291,6,True,True,True,True,False
socal-fire_00000285,6,False,False,False,False,True
portugal-wildfire_00001768,6,True,False,False,True,False
sunda-tsunami_00000130,6,True,False,False,False,False
hurricane-michael_00000424,6,True,True,True,True,False
portugal-wildfire_00001479,6,False,False,False,False,True
portugal-wildfire_00000747,6,True,False,False,False,False
lower-puna-volcano_00000156,6,True,False,False,False,False
pinery-bushfire_00000781,6,False,False,False,False,True
lower-puna-volcano_00000002,6,False,False,False,False,True
hurricane-florence_00000063,6,True,False,False,False,False
woolsey-fire_00000150,6,False,False,False,False,True
nepal-flooding_00000267,6,True,True,False,False,False
woolsey-fire_00000059,6,False,False,False,False,True
portugal-wildfire_00000709,6,False,False,False,False,True
tuscaloosa-tornado_00000213,6,False,False,False,False,True
pinery-bushfire_00000620,6,False,False,False,False,True
lower-puna-volcano_00000123,6,False,False,False,False,True
portugal-wildfire_00001345,6,False,False,False,False,True
hurricane-michael_00000284,6,True,True,True,False,False
nepal-flooding_00000552,6,True,True,True,False,False
woolsey-fire_00000179,6,False,False,False,False,True
socal-fire_00000697,6,False,False,False,False,True
midwest-flooding_00000235,6,True,False,True,False,False
pinery-bushfire_00000357,6,False,False,False,False,True
portugal-wildfire_00000270,6,False,False,False,False,True
woolsey-fire_00000168,6,True,False,False,False,False
portugal-wildfire_00001785,6,False,False,False,False,True
pinery-bushfire_00000611,6,False,False,False,False,True
pinery-bushfire_00000219,6,False,False,False,False,True
moore-tornado_00000029,6,True,True,True,True,False
portugal-wildfire_00001584,6,False,False,False,False,True
hurricane-florence_00000126,6,False,True,False,False,False
pinery-bushfire_00000105,6,False,False,False,False,True
portugal-wildfire_00001384,6,False,False,False,False,True
portugal-wildfire_00001317,6,True,False,False,False,False
portugal-wildfire_00000536,6,False,False,False,False,True
woolsey-fire_00000732,6,True,False,False,True,False
socal-fire_00000545,6,False,False,False,False,True
pinery-bushfire_00001079,6,False,False,False,False,True
pinery-bushfire_00000680,6,False,False,False,False,True
woolsey-fire_00000267,6,False,False,False,False,True
portugal-wildfire_00000855,6,True,False,False,False,False
pinery-bushfire_00001117,6,False,False,False,False,True
hurricane-harvey_00000333,6,False,True,True,False,False
hurricane-matthew_00000130,6,True,True,True,True,False
socal-fire_00000101,6,False,False,False,False,True
socal-fire_00001123,6,False,False,False,False,True
moore-tornado_00000061,6,False,False,False,False,True
pinery-bushfire_00001396,6,True,False,False,False,False
woolsey-fire_00000867,6,True,True,False,True,False
nepal-flooding_00000563,6,True,True,True,False,False
sunda-tsunami_00000051,6,True,False,False,False,False
nepal-flooding_00000390,6,True,True,True,False,False
tuscaloosa-tornado_00000139,6,True,False,False,False,False
hurricane-harvey_00000244,6,True,True,False,True,False
hurricane-florence_00000394,6,False,False,True,False,False
socal-fire_00001245,6,True,False,False,True,False
portugal-wildfire_00001071,6,True,False,False,False,False
tuscaloosa-tornado_00000292,6,False,False,False,False,True
socal-fire_00000183,6,False,True,False,True,False
hurricane-michael_00000036,6,True,True,True,True,False
hurricane-florence_00000008,6,True,False,False,False,False
lower-puna-volcano_00000248,6,True,False,False,False,False
socal-fire_00000045,6,False,False,False,False,False
tuscaloosa-tornado_00000318,6,True,True,True,True,False
portugal-wildfire_00000868,6,False,False,False,False,True
santa-rosa-wildfire_00000225,6,True,False,False,False,False
nepal-flooding_00000270,6,True,True,True,True,False
portugal-wildfire_00001369,6,False,False,False,False,True
hurricane-matthew_00000178,6,False,True,True,True,False
woolsey-fire_00000481,6,False,False,False,False,True
portugal-wildfire_00000052,6,True,False,False,False,False
woolsey-fire_00000176,6,False,False,False,False,True
hurricane-florence_00000297,6,True,False,False,False,False
nepal-flooding_00000384,6,False,True,False,False,False
pinery-bushfire_00001190,6,False,False,False,False,True
pinery-bushfire_00001227,6,False,False,False,False,True
woolsey-fire_00000647,6,False,False,False,False,True
hurricane-matthew_00000001,6,False,True,False,False,False
portugal-wildfire_00001070,6,True,False,False,True,False
socal-fire_00000432,6,False,False,False,False,True
sunda-tsunami_00000105,6,True,False,False,False,False
pinery-bushfire_00000464,6,True,False,False,False,False
portugal-wildfire_00000619,6,True,False,False,False,False
socal-fire_00000072,6,True,False,False,False,False
woolsey-fire_00000582,6,False,False,False,False,True
midwest-flooding_00000070,6,True,False,False,False,False
pinery-bushfire_00001460,6,False,False,False,False,True
hurricane-michael_00000096,6,True,True,False,False,False
nepal-flooding_00000125,6,True,True,False,False,False
pinery-bushfire_00000572,6,True,False,False,False,False
pinery-bushfire_00000181,6,False,False,False,False,True
pinery-bushfire_00000301,6,False,False,False,False,True
pinery-bushfire_00001030,6,False,False,False,False,True
woolsey-fire_00000302,6,False,False,False,False,True
pinery-bushfire_00001208,6,False,False,False,False,True
socal-fire_00000910,6,False,False,False,False,True
portugal-wildfire_00000985,6,False,False,False,False,True
socal-fire_00001140,6,False,False,False,False,True
santa-rosa-wildfire_00000040,6,True,False,False,True,False
joplin-tornado_00000018,6,False,True,True,True,False
woolsey-fire_00000631,6,True,False,False,True,False
pinery-bushfire_00000293,6,False,False,False,False,True
nepal-flooding_00000130,6,False,False,False,False,True
tuscaloosa-tornado_00000273,6,True,False,False,False,False
pinery-bushfire_00000135,6,False,False,False,False,True
portugal-wildfire_00001287,6,True,False,False,False,False
pinery-bushfire_00000409,6,False,False,False,False,True
nepal-flooding_00000305,6,False,False,True,False,False
pinery-bushfire_00001091,6,False,False,False,False,True
hurricane-michael_00000141,6,True,True,True,True,False
socal-fire_00001383,6,False,False,False,False,True
woolsey-fire_00000145,6,False,False,False,False,True
hurricane-harvey_00000195,6,True,False,False,False,False
hurricane-florence_00000251,6,True,False,False,False,False
pinery-bushfire_00000731,6,False,False,False,False,True
portugal-wildfire_00000356,6,True,False,False,False,False
mexico-earthquake_00000053,6,True,True,False,False,False
nepal-flooding_00000089,6,True,True,False,False,False
pinery-bushfire_00000983,6,False,False,False,True,False
socal-fire_00000410,6,False,False,False,False,True
portugal-wildfire_00000953,6,False,False,False,False,True
pinery-bushfire_00001842,6,False,False,False,False,True
pinery-bushfire_00000259,6,False,False,False,False,True
portugal-wildfire_00001279,6,False,False,False,False,True
socal-fire_00001286,6,False,False,False,False,True
hurricane-matthew_00000238,6,False,True,False,True,False
woolsey-fire_00000166,6,False,False,False,False,True
portugal-wildfire_00000674,6,False,False,False,False,True
midwest-flooding_00000374,6,True,True,False,False,False
woolsey-fire_00000678,6,False,False,False,False,True
hurricane-matthew_00000302,6,True,True,True,True,False
portugal-wildfire_00001644,6,False,False,False,False,True
woolsey-fire_00000154,6,False,False,False,False,True
woolsey-fire_00000000,6,False,False,False,True,False
santa-rosa-wildfire_00000308,6,False,False,False,True,False
nepal-flooding_00000356,6,True,True,True,False,False
portugal-wildfire_00001240,6,False,False,False,False,True
hurricane-harvey_00000423,6,True,False,False,False,False
woolsey-fire_00000058,6,False,False,False,False,True
pinery-bushfire_00000741,6,True,False,True,False,False
socal-fire_00001364,6,False,False,False,False,True
nepal-flooding_00000571,6,True,True,False,False,False
portugal-wildfire_00000176,6,False,False,False,False,True
portugal-wildfire_00001165,6,False,False,False,False,True
portugal-wildfire_00000109,6,True,False,False,False,False
tuscaloosa-tornado_00000229,6,False,False,False,False,True
moore-tornado_00000032,6,True,False,False,False,False
hurricane-harvey_00000134,6,True,True,False,False,False
portugal-wildfire_00000514,6,True,False,False,False,False
nepal-flooding_00000280,6,True,False,False,False,False
portugal-wildfire_00000147,6,False,False,False,False,True
santa-rosa-wildfire_00000003,6,True,False,False,False,False
woolsey-fire_00000208,6,True,False,False,False,False
pinery-bushfire_00000150,6,False,False,False,False,True
midwest-flooding_00000047,6,True,True,False,False,False
woolsey-fire_00000740,6,True,False,False,False,False
socal-fire_00001143,6,True,False,False,False,False
socal-fire_00000538,6,False,False,False,False,True
pinery-bushfire_00000704,6,False,False,False,False,True
portugal-wildfire_00000765,6,False,False,False,False,True
socal-fire_00000862,6,True,False,False,True,False
hurricane-florence_00000156,6,True,False,False,False,False
portugal-wildfire_00000235,6,False,False,False,False,True
socal-fire_00000423,6,False,False,False,False,True
socal-fire_00000135,6,False,False,False,False,True
portugal-wildfire_00000058,6,False,False,False,False,True
portugal-wildfire_00001414,6,True,True,False,False,False
portugal-wildfire_00000024,6,True,False,False,False,False
pinery-bushfire_00000582,6,True,True,True,True,False
pinery-bushfire_00000955,6,False,False,False,False,True
woolsey-fire_00000075,6,False,True,False,False,False
lower-puna-volcano_00000185,6,False,False,False,False,True
moore-tornado_00000225,6,True,False,False,False,False
nepal-flooding_00000467,6,True,True,True,False,False
pinery-bushfire_00000304,6,False,False,False,False,True
portugal-wildfire_00000920,6,False,False,False,False,True
pinery-bushfire_00001025,6,False,False,False,False,True
moore-tornado_00000158,6,True,False,False,False,False
santa-rosa-wildfire_00000124,6,True,False,False,True,False
hurricane-michael_00000356,6,True,True,True,True,False
portugal-wildfire_00000402,6,False,False,False,False,True
hurricane-michael_00000119,6,True,True,True,False,False
pinery-bushfire_00000545,6,False,False,False,False,True
portugal-wildfire_00000666,6,True,True,True,True,False
santa-rosa-wildfire_00000334,6,False,False,False,False,True
portugal-wildfire_00001862,6,False,False,False,False,True
socal-fire_00000992,6,False,False,False,False,True
hurricane-florence_00000274,6,True,False,False,False,False
hurricane-harvey_00000088,6,False,False,True,True,False
